Average Background Z score for each TF. Number of replicates: 100
TF_name	BG Z score
Hmx1	0.289589630984
NFATC3	6.71450908803
MXI1	0.772372216509
ZNF148	0.136561661356
PRRX1	34.4172992563
NFIX(var.2)	9.31362176507e-08
Rhox11	5.04470809192
TBX20	16.1374702772
NKX6-2	15.7636188962
ZBTB33	0.0274147044829
Ptf1a(var.3)	1.00003140263
SIX1	10.2374437911
SNAI3	47.6037740632
NFAT5	4.40428011371
RORB	48.715623381
JUND	1.27172407827
TBX21	0.361378515963
PROP1	1.25001652201
PAX3(var.2)	7.7126060681
HINFP	0.387937663117
ISL2	45.0100304398
XBP1	0.230689065246
HOXD4	0.366882770421
HOXA6	4.36235219444
TP63	1.04218058425e-09
HIF1A	1.96501514041
IRF7	2.99753754703
THRB(var.2)	7.55806755338e-05
FOSL2::JUN	1.64073290509
OVOL2	5.7171767822e-05
NRF1	1.2019199417e-05
NFIB	4.58993316122
MYB	0.0404499943199
Ddit3::Cebpa	69.8538062904
LMX1B	1.50091074965
EMX1	3.22965342562
EGR3	0.751143107283
TCFL5	28.6455175614
ATF4	0.0360131151512
Rarg	4.78334896611e-06
BATF3	1.08404346409
ZBTB18	0.103533615699
HOXB4	15.5456118564
ERF	171.605769203
Foxj2	2.19395306091
GFI1	0.000221030090459
HES7	2.78167734195e-06
DUXA	1.01743769473
Arid5a	36.3589308579
SP3	1.01295325897
PITX3	4.06488109008
VEZF1	50.304073662
NR2C1	0.235593504218
FOS::JUN	0.301472519503
FOXP2	1225.38794897
BARX1	0.0532403256419
NFIC(var.2)	6.89949677974e-06
MYOG	2.56494242083
KLF16	10.0728268646
PROX1	1.55421656581
Atoh1	1.90247735961
ERG	0.0140280555156
ZBED1	4.50038830234e-07
DLX6	11.154437471
Tcf12	0.00404198843525
PDX1	0.0369291840248
ESR2	0.320007213053
ATF6	0.004706200389
ESRRB	0.0141639382612
Isl1	28.3890632894
MZF1	23.4373855597
CREB3	0.0126424689869
ELK1	0.00196080685364
TFAP4(var.2)	19.1150577334
ATOH7	4.56353423207
Foxf1	84.8006876384
CREB3L1	0.0685858782337
PPARG	45.1197650963
SOX15	2.33988509403
ZBTB7A	2.91446385946
MEF2C	0.951598198512
DBP	0.557357244161
MLXIPL	0.178379384052
HES1	0.0237896292604
FOXD1	30.3515573358
ETS2	0.00787679967589
MYF6	0.263240890449
Nkx2-5(var.2)	50.9501925875
LHX2	3.34922428418
POU5F1	24.6746335381
FOSL1::JUN(var.2)	7.36394610045
Ptf1a(var.2)	45.1774004076
DMRTA2	199.487672489
MEF2A	1.99844915822
SRF	0.000154684431705
EVX1	11.0561831292
FOXC2	1.68210771507
GATA1	527.461193632
PPARA::RXRA	132.44358213
NKX6-1	1624.4672301
TFAP2C(var.3)	0.580017139938
ZBTB7C	8.00543216891
Dux	9.55029648718
GSC	0.13761786137
SOX14	0.158862495702
SP2	1.84479341248
SMAD2::SMAD3::SMAD4	2.20579059576
Foxo1	0.00249533024379
FOXL1	6.06341733443
SOX10	47.2834938525
ZIC5	0.000199931829132
MSX2	13.2683837861
NR6A1	3.26890063642
NFYA	0.738255392756
NKX2-5	311.697480184
FOXC1	657.015168745
SOX13	17.3353198953
MSGN1	0.0297300277026
ONECUT1	0.935544260784
ZNF341	6.09084968104
Znf281	0.0836936863436
RORA(var.2)	2.71499495573
HOXB2	132.966015551
GATA5	8.55241489027e-05
ZNF274	3.32733064546e-06
POU4F3	2.90711264194
NFIL3	1.14186350303
POU6F2	0.708419314821
FOSL1::JUNB	18.1115009779
EVX2	9.47620873044
NR4A2::RXRA	0.127895279553
POU3F3	0.728875391089
ESRRA	1.69312147673
TFAP4	0.367281725786
NFKB1	5.33319579922e-09
ZNF136	26.7375120433
ZNF528	0.00012853253254
TFEB	0.267259430225
FOSB::JUNB(var.2)	32.8410923957
GRHL2	2.91651351745
NR1H4::RXRA	4.43757209796
ELF5	3.96610145395
HIC2	4.88750184283
Twist2	0.0155084236785
GLI3	0.0552855364758
IRF2	10.3467806662
RAX2	49.0555947139
SOX12	11.0801503055
MEF2B	4.24314287415e-05
Ascl2	514.756227628
DPRX	28.6022814322
PHOX2A	34.4476957929
Dlx3	76.4737513131
NFIA	9.10603711416e-07
ZSCAN4	7.35666383395e-05
SREBF2(var.2)	638.421982866
ZBTB32	0.0043301890824
E2F8	5.0888599502
FOXO4	1.08663088659
Six3	3.41131479304
NFIC::TLX1	14.2691281815
TAL1::TCF3	2.20893645146
HAND2	1.97832863853
BACH2	2.08413730291e-06
TBX1	0.00263525884767
FLI1	0.314679534373
Bach1::Mafk	0.0300813749363
ASCL1(var.2)	65.5319780316
KLF10	0.0383793745556
MYCN	1.24603169583
GSX1	55.6658675471
IKZF1	100.978668456
UNCX	90.7877772544
TFAP2C(var.2)	1.0606615366
HOXB13	16.4414528751
SOX9	26.7792347476
NFKB2	0.0222368178397
BACH2(var.2)	1.26271898987e-06
PITX1	0.00151193320771
RBPJ	0.86716395716
HOXA2	0.00533050909175
HES6	0.631193416014
ONECUT3	0.0920397445872
Stat5b	2.16273921402
OSR1	0.594691009373
Dlx2	13.6851774487
VSX1	295.628821519
TFAP2A(var.2)	6.05566765021
HOXC11	0.085910703622
MAFG	12.934418776
E2F1	48.4801607972
SPIC	1259.05533174
DRGX	0.653151818633
MYC	0.477959877845
BATF::JUN	37.8312579552
RARB(var.3)	0.171826365975
PAX3	10.9844164577
RORA	31.8470252669
OVOL1	3.18315865521e-05
ZFP42	5.25259870209
MNX1	4.81805437778
SCRT2	3.15987272227
FOXA2	36.7826263174
SP9	8.32767235842
Rarb	0.000569387957979
Ahr::Arnt	4.99824363486
BCL6	0.0326068610623
HNF4A(var.2)	0.162479682523
ZNF460	0.0354987653433
ZKSCAN1	0.00216125678307
ESR1	1.47636111325e-05
TBXT	0.00304694746598
FOSL1	2.74755473458
NRL	0.0741554710203
Ptf1a	133.334253894
Foxl2	307.401783623
MEIS1	32.640058779
Lhx4	1735.66937739
SNAI1	1.87312276848
HOXA4	1038.965967
ONECUT2	2.63632182587
mix-a	0.108851834679
HNF1A	0.179903863077
FOSL1::JUND	161.478638145
GBX2	14.8789908727
LEF1	0.0219411828112
CDX1	0.320287418793
Creb3l2	0.00339116424999
THAP1	25.2425607603
ZNF384	2.61103180871
NR4A1	1.48389430857
EN1	7.98047177226
Rxra	4.43607476152e-06
THAP11	0.00144216922867
Mecom	401.538822352
POU6F1	2.99980640005
GATA1::TAL1	0.45053009932
ZNF449	1.1999465875
Rarg(var.2)	1.67760753906e-05
Arid3b	51.6697771953
ZBTB26	0.973379103012
FOXK1	11.8837268126
HOXA13	0.0140517301376
SOX21	1.26854663528e-06
TFAP2E	0.453810137726
USF2	17.1398576976
GRHL1	0.00442967827528
ETV5	2.85950304304
MAX::MYC	92.396994153
IRF6	0.00526238359244
ARGFX	5.19712397924
Smad2::Smad3	0.0908488097062
MITF	2.71052750734
MAFA	17.6658650132
ZNF282	0.00487609920738
TCF7	22.8999031097
MGA	0.267914948709
Creb5	0.0982467360938
NFATC1	15.3011530518
PAX9	1.42945718112e-07
NEUROD1	0.734792476997
Klf1	0.192757030059
Mafb	6.34552964189
STAT1	0.230878407827
NR1I2	5.29383010454
GATA4	21.9367369327
SREBF2	0.690935644107
TP53	9.4117637077e-06
TBP	7.70227595571
FOSL2::JUN(var.2)	0.457004970214
NR2F1(var.2)	0.000141364151534
Nr2f6(var.2)	3.4587131494e-06
Hoxa11	0.529245523709
GLIS2	0.0774816078893
E2F2	0.0340404091696
NR1D1	0.155008330037
HESX1	6.67312561448
RARG(var.3)	0.270882047609
USF1	2.88797580464
TFAP2B(var.2)	3501.66602753
Msx3	3.23395046349
Zic1::Zic2	24.262826678
SPI1	1.0554063116
IRF1	0.0309963527055
SPIB	33.3869288921
Wt1	0.0547400844691
ISX	1.26113879886
BHLHE23	0.00277045423598
PRDM1	7.00459429203
FOXK2	44.2867015867
IRF3	7.14157260059e-08
TCF21(var.2)	0.15830853825
VAX1	4.90508698145
OTX2	6.50027850898
KLF5	0.00296987319555
MEIS2(var.2)	13.6899760029
KLF4	605.010729071
TBR1	0.51561359936
VSX2	4.19648393958
MYOD1	3.77129661209
TFE3	0.0750503895099
RXRG(var.2)	0.0127928006927
LHX6	1.00010094146
TLX2	0.0147448051198
MEIS3	70.2628311163
FOXF2	11.5548785897
HLTF	137.144731153
ZNF75D	747.93804594
Stat5a	65.7215861568
NHLH1	0.0101325252226
TGIF2	22.190583774
ELF3	1.86117137412
Sox5	13.1179377744
KLF6	7.91045217213
Sox11	8.44624897607e-07
EGR1	15.7101496782
KLF9	8.90997963864
RELA	4.02547857364
SOX8	38.6451798568
SP4	1.0551557137e-05
PAX6	2.91412685204
FOXI1	3.54278905647
ELK3	4.74083303758
KLF13	6.10542826098e-05
MEIS1(var.2)	0.776504005606
MAF::NFE2	2.30245937735e-05
GLI2	0.00768352378714
FOSL2::JUNB	0.280140911522
HOXD12	0.00355216811256
RXRB	3.66346602392e-07
PAX7	0.00579055661632
SCRT1	0.383501620615
TCF4	1.33957203841
FOXO3	0.273432648195
HOXB5	41.8986945833
POU2F1	68.6107491215
HOXD3	0.00285159959206
Nr2f6	0.0363176418483
RFX2	0.000149534885165
EN2	63.7875914615
HEY1	0.0393133212391
ZEB1	49.895182698
TFAP2C	14.5357637923
SNAI2	0.00141611111128
Rbpjl	0.48387003331
E2F3	2.80832775685e-08
Spz1	146.802134809
Dlx4	61.1050429873
HOXC4	88.1570393137
MZF1(var.2)	72.1312419263
TFAP2B(var.3)	0.0126811149967
NFIC	32.5943919822
POU4F1	3.39891980126
Atf1	0.325943310091
NFYC	1.14731864536
HES5	2.03262133427e-05
Bhlha15	2.39227441934
CUX1	0.368513100879
JDP2(var.2)	3.69615068816e-05
VAX2	35.7435060724
TEAD1	162.825954978
DUX4	0.124741201282
EHF	0.991162273909
LHX5	70.7502849606
BHLHE41	2.55857738348e-06
MAZ	6.9774778101e-05
YY2	29.5942116459
ETV1	159.4125327
RUNX1	28.6523838189
GABPA	11.823035022
GSC2	50.414122199
FOXD2	110.107494554
ZIC4	1.88030769947
FOS::JUN(var.2)	9.54748722696
BHLHE40	0.00264322363213
HOXD11	36.0837906745
HOXD8	0.305379311684
RAX	1.83430647568
ZBTB6	17.1487305769
E2F4	0.000558839887451
NR2F6(var.3)	0.079147094992
Prdm15	5.86899708304
LHX1	6.05871190375
MAX	0.0692331766417
FOXP3	25.0182196121
OLIG2	8.73093726943
GLIS1	3.67639196194e-11
ZBTB12	85.3612977716
Foxq1	95.2630250935
TFCP2	24.1140246253
Arid3a	54.0620371889
CEBPA	14.5204380945
GATA3	1.04915786573
BHLHE22(var.2)	0.0719728954327
CEBPD	18.6255445153
HOXC12	0.266943486817
ZNF143	7.89651958867e-06
SHOX	50.4140599231
FOSL1::JUND(var.2)	6.23678584707
HOXB6	15.8126269645
E2F6	0.0572016041368
POU3F2	40.7605965717
BCL6B	1.67014201884e-06
OLIG3	0.390287733328
ETV2	0.651094739776
RFX4	0.0189996748244
TGIF2LY	0.801236129503
ZSCAN29	0.00214196219504
IRF5	0.181617185883
FOSL2::JUND	0.263935190768
Nr5a2	0.0362080950316
ALX3	6.29114090128
FOXG1	0.0621368735887
CUX2	2.30568831387
Lhx8	0.196754426128
HNF4G	0.898649648161
TFAP2A	5.02510579989
ELF1	24.1769636313
HOXB9	0.065014559893
JUN::JUNB(var.2)	50.7379064554
PLAG1	70.7113814877
HOXC13	0.164140125264
GATA2	4.64000716564
EGR2	19.4424155119
ZNF354C	70.0329580693
HOXB8	0.0185676080509
STAT1::STAT2	0.0394537354757
POU4F2	0.0232420685161
JUN::JUNB	5.68200153669
Nkx3-1	4.7437597061
Pou5f1::Sox2	5.17938907483
MYBL2	0.00281231941053
RUNX2	1.95636214271
DLX5	0.476698116132
EGR4	0.0738006042327
RREB1	83.6667291335
EWSR1-FLI1	7.1899008694e-06
NKX6-3	0.050048020261
SMAD5	0.826980375203
ZIC3	10.5559910889
Nr2e3	169.879461225
NR1D2	0.028904235031
HES2	0.00110480244275
GCM1	0.516262604485
GCM2	0.0165875845358
MIXL1	107.721163634
GSX2	18.8936779705
RELB	3.00327514683
HEY2	4.67881554867
Stat4	0.0210535240615
Mlxip	1.54012885262
CREM	14.804773914
NR2F1(var.3)	0.00102856925572
ZNF317	14.470247349
GATA6	9.96210994042
TGIF1	1.46741171397e-05
SOX18	0.716147877552
CENPB	0.0456010763434
RXRG	0.059599503852
Arntl	3.22010422627
IRF8	4.31372609823e-10
Sox3	1.24670920308
CDX4	2.91237079443e-06
ZNF410	3.00885290982e-10
BARHL2	21.540063933
Nr2e1	17.5941036159
Ar	0.000707082947551
TBX5	26.3077815812
MTF1	0.0125830557107
NOTO	1.16277388475
PPARD	0.00290001648754
FOSB::JUN	169.377250347
NR1H4	80.8738320102
NR1H2::RXRA	1.59492599179
Dmrt1	17.8119215623
Lhx3	59.1232743244
Klf12	0.018426206692
BHLHA15(var.2)	319.786462723
MEOX2	24.1862064392
BARX2	68.5179784691
Gfi1b	0.00880104097222
CTCF	2.88399066403
ATF3	8.87260899731e-06
Stat2	5.40234722401
Shox2	1996.29992149
THRB	4.95365843691
BATF	11.2984506485
E2F7	8.13214811185e-08
TFAP2A(var.3)	0.00102103011909
Crx	1.25086418017
FOS::JUND	0.0232177428209
NFATC4	59.0913292197
TBX6	1.62026352495
FOXA3	32.324737599
PBX2	4.24514401431
Nkx3-2	1.93935980127
EMX2	87.2027722584
Hic1	2.47022894984
GLIS3	0.0531724648729
PRRX2	207.011484663
ELF2	0.00162058100585
ZIC1	1.07366035808e-06
FOS::JUNB	7.72032284641
KLF3	0.00676363521473
Smad4	0.00467306007121
HOXA7	2.00165467783
CEBPE	0.808476955527
GMEB2	1.71325181203
YY1	0.00275159437027
SP1	0.00630910705028
Gmeb1	4.9030417647
POU2F2	0.375819834856
Sox6	2.06287745494
POU1F1	1.62123678781
POU3F1	3.55731187171
FOSL2::JUNB(var.2)	9.39124808001
TEF	0.000828614904854
ASCL1	15.462001781
SRY	211.991456474
HOXC9	0.188393382004
RXRB(var.2)	0.241280106553
FOXH1	0.504540742437
KLF2	9.00493117462
PAX1	1.05672656483e-05
NEUROG2(var.2)	399.127791198
MNT	1.56347633671
BACH1	0.153207302895
Stat6	0.00832543292662
ETV6	0.078479020728
INSM1	77.2414817559
Sox17	37.7035420421
TCF7L2	0.147079223991
JUNB	0.113686037082
NR5A1	0.151173452411
LIN54	0.736521123911
RFX3	1.66176270852
JUN(var.2)	0.00446744042491
CEBPB	1.50380307001
Alx1	0.264755157048
PKNOX1	10.0483463106
FOS	7.64675574416e-05
ZFP57	0.157539851735
KLF11	2.86539097573
MSC	2.52601628628
MYBL1	0.103608610145
Alx4	2.98593847537
ZKSCAN5	21.1456600334
ZNF652	0.160532612057
SPDEF	0.00010781646374
CREB1	6.73809455135
Nr1h3::Rxra	0.595922236382
CREB3L4(var.2)	2.61751816876
ZNF135	0.00596038058582
MSX1	49.5838619781
Nfe2l2	0.153663921711
Rarb(var.2)	0.000353847016679
PKNOX2	1.52117171215e-05
BSX	373.564781435
MYF5	1.09840167274
EBF1	5.21386771178
TWIST1	2.17868475506
Stat5a::Stat5b	14.5033836034
POU6F1(var.2)	3.60738515004
ATOH1(var.2)	0.0639493920938
TFDP1	1.72522458573
POU5F1B	10.9117149172
NR3C1	4.89497542267e-09
MAFK	1.61364999253
DMRT3	112.236463867
RORC	239.766609923
IRF4	5.72200603642e-08
SOX4	4.29664757785
NKX2-3	0.0183767141812
NHLH2	0.0882415381221
FOXO6	0.292587519713
HSF1	0.0233979201579
PITX2	23.6516869166
FOSL1::JUN	0.718277425975
ARNT::HIF1A	57.6419765256
NR3C2	4.93887594555e-07
ZNF382	0.000772453028781
HOXD13	2.12410272298
RFX1	0.726278380391
HOXA9	5.21405374272
CLOCK	0.963984470405
TBX2	25.6478575887
VDR	28.0704009806
FIGLA	65.1269889408
PAX5	13.6501985968
POU3F4	0.0604856991228
FOXE1	0.422792447992
ZNF263	2.89121741975
Foxd3	12712.6114776
NR2C2	545.769190402
KLF14	0.00142750777604
ZBTB14	0.124665871399
HOXB3	52.9591251307
FOXN3	4.19604944128
BARHL1	15.4039672472
ZNF24	13.5795242262
ZNF16	0.000155031875818
FOSL2	0.767220224583
SREBF1	1.9455490225
TEAD3	0.00396784346877
ELK4	0.00260480918748
MAFF	0.81422614205
NR4A2	63.0351618943
SP8	3.44950860456
HOXA1	0.195729690156
FOSL2::JUND(var.2)	7.09984490688
Znf423	16.4293650358
NFATC2	100.640757906
MEF2D	0.0707910394347
Plagl1	2.87405533842
LBX2	37.5024928957
